Level: State and Local,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:Total (thousands), Nominal,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Year,(R05) Total Taxes,(R06) Property Tax (T01),(R07) NonProperty Taxes,(R08) Tot Sales & Gr Rec Tax,(R09) Total Gen Sales Tax (T09),(R10) Total Select Sales Tax,(R11) Alcoholic Beverage Tax (T10),(R12) Amusement Tax (T11),(R13) Insurance Premium Tax (T12),(R14) Motor Fuels Tax (T13),(R15) Parimutuels Tax (T14),(R16) Public Utility Tax (T15),(R17) Tobacco Tax (T16),(R18) Other Select Sales Tax (T19),(R19) Total License Taxes,(R20) Alcoholic Beverage Lic (T20),(R21) Corporation License (T22),(R22) Motor Veh & Oper Lic,(R23) Motor Vehicle License (T24),(R24) Motor Veh Oper License (T25),(R25) Other License Taxes,(R26) Total Income Taxes,(R27) Individual Income Tax (T40),(R28) Corp Net Income Tax (T41),(R29) Death and Gift Tax (T50),(R30) Taxes NEC
Utah,2014,"$10,343,633 ","$2,862,850 ","$7,480,783 ","$3,706,005 ","$2,509,642 ","$1,196,363 ","$48,413 ",$0 ,"$113,316 ","$372,935 ",$0 ,"$163,235 ","$113,184 ","$385,280 ","$402,316 ","$2,023 ",$484 ,"$191,742 ","$176,009 ","$15,733 ","$208,067 ","$3,197,822 ","$2,889,912 ","$307,910 ",$0 ,"$174,640 "
Utah,2015,"$10,979,754 ","$2,898,044 ","$8,081,710 ","$3,997,788 ","$2,613,356 ","$1,384,432 ","$51,221 ",$0 ,"$119,280 ","$377,390 ",$0 ,"$205,005 ","$115,761 ","$515,775 ","$401,605 ","$2,015 ",$465 ,"$193,050 ","$176,767 ","$16,283 ","$206,075 ","$3,526,399 ","$3,157,718 ","$368,681 ",$0 ,"$155,918 "
Utah,2016,"$11,639,639 ","$3,093,584 ","$8,546,055 ","$4,372,295 ","$2,830,902 ","$1,541,393 ","$51,563 ",$0 ,"$133,157 ","$419,727 ",$0 ,"$234,786 ","$119,717 ","$582,443 ","$398,717 ","$2,754 ",$586 ,"$199,798 ","$184,384 ","$15,414 ","$195,579 ","$3,707,893 ","$3,374,535 ","$333,358 ",$0 ,"$67,150 "
Utah,2017,"$12,608,887 ","$3,219,661 ","$9,389,226 ","$4,946,897 ","$3,322,399 ","$1,624,498 ","$50,002 ",$0 ,"$130,122 ","$487,770 ",$0 ,"$238,420 ","$116,158 ","$602,026 ","$448,915 ","$6,018 ",$466 ,"$221,422 ","$204,820 ","$16,602 ","$221,009 ","$3,950,776 ","$3,621,199 ","$329,577 ",$0 ,"$42,638 "
Vermont,1994,"$1,439,727 ","$610,027 ","$829,700 ","$402,556 ","$175,979 ","$226,577 ","$13,330 ",$0 ,"$17,931 ","$59,680 ",$103 ,"$17,655 ","$14,227 ","$103,651 ","$68,174 ",$408 ,"$1,837 ","$44,813 ","$41,560 ","$3,253 ","$21,116 ","$321,040 ","$286,108 ","$34,932 ","$8,705 ","$29,225 "
Vermont,1995,"$1,444,108 ","$645,202 ","$798,906 ","$396,451 ","$173,650 ","$222,801 ","$13,450 ",$0 ,"$18,998 ","$57,542 ",$28 ,"$10,495 ","$14,754 ","$107,534 ","$64,558 ",$410 ,"$1,119 ","$42,284 ","$38,614 ","$3,670 ","$20,745 ","$298,574 ","$250,300 ","$48,274 ","$9,748 ","$29,575 "
Vermont,1996,"$1,517,681 ","$680,284 ","$837,397 ","$405,500 ","$182,534 ","$222,966 ","$13,346 ",$0 ,"$18,099 ","$58,570 ",$29 ,"$9,034 ","$14,015 ","$109,873 ","$71,538 ",$451 ,"$1,132 ","$48,042 ","$44,047 ","$3,995 ","$21,913 ","$325,724 ","$280,906 ","$44,818 ","$5,918 ","$28,717 "
Vermont,1997,"$1,617,650 ","$722,179 ","$895,471 ","$411,216 ","$183,836 ","$227,380 ","$13,375 ",$0 ,"$18,552 ","$58,419 ",$24 ,"$8,970 ","$13,841 ","$114,199 ","$65,352 ",$454 ,"$1,161 ","$39,635 ","$36,418 ","$3,217 ","$24,102 ","$368,467 ","$323,140 ","$45,327 ","$18,015 ","$32,421 "
Vermont,1998,"$1,720,112 ","$761,715 ","$958,397 ","$426,588 ","$194,501 ","$232,087 ","$13,576 ",$0 ,"$20,055 ","$56,185 ",$15 ,"$9,772 ","$13,942 ","$118,542 ","$65,568 ",$456 ,"$1,210 ","$39,609 ","$36,425 ","$3,184 ","$24,293 ","$411,502 ","$365,616 ","$45,886 ","$19,157 ","$35,582 "
Vermont,1999,"$1,784,409 ","$765,688 ","$1,018,721 ","$448,336 ","$205,634 ","$242,702 ","$14,023 ",$0 ,"$20,400 ","$56,622 ",$0 ,"$9,171 ","$13,570 ","$128,916 ","$65,415 ",$423 ,"$1,274 ","$37,403 ","$33,649 ","$3,754 ","$26,315 ","$433,147 ","$383,451 ","$49,696 ","$23,358 ","$48,465 "
Vermont,2000,"$1,875,546 ","$782,200 ","$1,093,346 ","$484,655 ","$215,423 ","$269,232 ","$14,159 ",$0 ,"$20,401 ","$60,575 ",$0 ,"$9,811 ","$25,506 ","$138,780 ","$68,323 ",$435 ,"$1,190 ","$39,283 ","$35,318 ","$3,965 ","$27,415 ","$476,432 ","$432,002 ","$44,430 ","$13,550 ","$50,386 "
Vermont,2002,"$1,965,132 ","$823,610 ","$1,141,522 ","$572,821 ","$214,746 ","$358,075 ","$15,579 ",$0 ,"$36,180 ","$71,187 ",$0 ,"$10,036 ","$26,599 ","$198,494 ","$73,954 ",$441 ,"$1,680 ","$43,685 ","$40,974 ","$2,711 ","$28,148 ","$445,141 ","$407,835 ","$37,306 ","$13,886 ","$35,720 "
Vermont,2004,"$2,286,183 ","$950,456 ","$1,335,727 ","$693,232 ","$259,192 ","$434,040 ","$16,894 ",$0 ,"$49,018 ","$85,994 ",$0 ,"$12,241 ","$51,182 ","$218,711 ","$98,758 ",$520 ,"$4,604 ","$66,741 ","$62,566 ","$4,175 ","$26,893 ","$492,045 ","$429,817 ","$62,228 ","$14,712 ","$36,980 "
Vermont,2005,"$2,574,761 ","$1,056,355 ","$1,518,406 ","$787,102 ","$315,233 ","$471,869 ","$17,878 ",$1 ,"$52,463 ","$85,980 ",$0 ,"$12,165 ","$48,360 ","$255,022 ","$109,510 ",$524 ,"$4,737 ","$66,186 ","$61,793 ","$4,393 ","$38,063 ","$569,426 ","$500,464 ","$68,962 ","$18,863 ","$33,505 "
Vermont,2006,"$2,753,192 ","$1,148,488 ","$1,604,704 ","$810,901 ","$330,024 ","$480,877 ","$18,614 ",$11 ,"$54,722 ","$86,018 ",$0 ,"$11,732 ","$48,931 ","$260,849 ","$95,855 ",$517 ,"$4,759 ","$64,329 ","$59,503 ","$4,826 ","$26,250 ","$628,095 ","$542,012 ","$86,083 ","$26,223 ","$43,630 "
Vermont,2007,"$2,937,357 ","$1,238,762 ","$1,698,595 ","$856,204 ","$339,903 ","$516,301 ","$19,204 ",$1 ,"$55,131 ","$87,370 ",$0 ,"$12,219 ","$64,300 ","$278,076 ","$120,498 ",$496 ,"$4,693 ","$81,277 ","$75,865 ","$5,412 ","$34,032 ","$664,551 ","$581,189 ","$83,362 ","$17,806 ","$39,536 "
Vermont,2008,"$2,932,342 ","$1,171,675 ","$1,760,667 ","$868,792 ","$346,178 ","$522,614 ","$19,812 ",$1 ,"$57,267 ","$91,535 ",$0 ,"$12,473 ","$59,247 ","$282,279 ","$134,193 ",$475 ,"$4,887 ","$84,199 ","$79,159 ","$5,040 ","$44,632 ","$707,802 ","$623,019 ","$84,783 ","$15,688 ","$34,192 "
Vermont,2009,"$2,946,088 ","$1,325,572 ","$1,620,516 ","$837,568 ","$329,433 ","$508,135 ","$20,682 ",$1 ,"$56,111 ","$84,044 ",$0 ,"$14,046 ","$63,796 ","$269,455 ","$106,673 ",$534 ,"$2,053 ","$68,917 ","$62,928 ","$5,989 ","$35,169 ","$619,670 ","$532,911 ","$86,759 ","$23,397 ","$33,208 "
Vermont,2010,"$2,952,993 ","$1,353,200 ","$1,599,793 ","$862,877 ","$320,421 ","$542,456 ","$20,552 ",$0 ,"$55,825 ","$99,278 ",$0 ,"$14,479 ","$70,058 ","$282,264 ","$116,966 ",$566 ,"$1,700 ","$79,498 ","$72,257 ","$7,241 ","$35,202 ","$574,285 ","$489,107 ","$85,178 ","$14,165 ","$31,500 "
Vermont,2011,"$3,138,705 ","$1,375,067 ","$1,763,638 ","$922,124 ","$335,012 ","$587,112 ","$21,137 ",$0 ,"$57,551 ","$104,721 ",$0 ,"$14,803 ","$72,961 ","$315,939 ","$110,801 ",$482 ,"$1,961 ","$71,569 ","$63,803 ","$7,766 ","$36,789 ","$661,090 ","$556,013 ","$105,077 ","$35,880 ","$33,743 "
Vermont,2012,"$3,185,370 ","$1,351,086 ","$1,834,284 ","$986,194 ","$351,558 ","$634,636 ","$22,403 ",$0 ,"$59,000 ","$108,177 ",$0 ,"$15,443 ","$80,230 ","$349,383 ","$108,306 ",$494 ,"$2,023 ","$72,289 ","$64,326 ","$7,963 ","$33,500 ","$695,029 ","$598,450 ","$96,579 ","$13,335 ","$31,420 "
Vermont,2013,"$3,318,115 ","$1,382,808 ","$1,935,307 ","$1,001,794 ","$357,139 ","$644,655 ","$23,159 ",$0 ,"$57,517 ","$106,840 ",$0 ,"$19,429 ","$74,270 ","$363,440 ","$114,864 ",$487 ,"$1,945 ","$77,006 ","$69,596 ","$7,410 ","$35,426 ","$768,662 ","$663,027 ","$105,635 ","$15,387 ","$34,600 "
Vermont,2014,"$3,512,931 ","$1,506,521 ","$2,006,410 ","$1,034,385 ","$365,105 ","$669,280 ","$24,065 ",$0 ,"$60,020 ","$103,551 ",$0 ,"$23,984 ","$71,854 ","$385,806 ","$118,487 ",$544 ,"$3,276 ","$78,224 ","$70,429 ","$7,795 ","$36,443 ","$781,057 ","$675,240 ","$105,817 ","$35,542 ","$36,939 "
Vermont,2015,"$3,630,728 ","$1,591,491 ","$2,039,237 ","$1,047,544 ","$378,654 ","$668,890 ","$24,839 ",$0 ,"$57,950 ","$85,619 ",$0 ,"$20,405 ","$76,755 ","$403,322 ","$119,932 ",$550 ,"$3,409 ","$78,970 ","$70,063 ","$8,907 ","$37,003 ","$821,953 ","$709,310 ","$112,643 ","$9,890 ","$39,918 "
Vermont,2016,"$3,711,771 ","$1,616,527 ","$2,095,244 ","$1,054,376 ","$384,535 ","$669,841 ","$25,025 ",$0 ,"$59,055 ","$77,404 ",$0 ,"$11,389 ","$80,418 ","$416,550 ","$127,503 ",$566 ,"$3,444 ","$81,209 ","$71,659 ","$9,550 ","$42,284 ","$859,885 ","$729,986 ","$129,899 ","$12,509 ","$40,971 "
Vermont,2017,"$3,804,507 ","$1,667,338 ","$2,137,169 ","$1,083,762 ","$391,111 ","$692,651 ","$26,028 ",$0 ,"$59,895 ","$81,020 ",$0 ,"$10,777 ","$76,686 ","$438,245 ","$137,323 ",$588 ,"$3,894 ","$85,838 ","$76,924 ","$8,914 ","$47,003 ","$854,816 ","$743,630 ","$111,186 ","$16,670 ","$44,598 "
Virginia,1994,"$14,162,230 ","$4,389,787 ","$9,772,443 ","$4,417,900 ","$2,344,879 ","$2,073,021 ","$107,048 ",$61 ,"$196,416 ","$670,770 ",$0 ,"$471,114 ","$44,414 ","$583,198 ","$507,919 ","$6,193 ","$24,814 ","$384,253 ","$361,890 ","$22,363 ","$92,659 ","$4,118,852 ","$3,812,185 ","$306,667 ","$82,996 ","$644,776 "
Virginia,1995,"$15,269,772 ","$4,664,804 ","$10,604,968 ","$4,670,891 ","$2,498,035 ","$2,172,856 ","$107,248 ",$58 ,"$208,225 ","$679,151 ",$0 ,"$469,693 ","$51,783 ","$656,698 ","$532,565 ","$6,450 ","$25,387 ","$404,991 ","$382,058 ","$22,933 ","$95,737 ","$4,683,719 ","$4,315,887 ","$367,832 ","$77,676 ","$640,117 "
Virginia,1996,"$15,626,510 ","$4,847,002 ","$10,779,508 ","$4,860,080 ","$2,590,284 ","$2,269,796 ","$108,764 ",$62 ,"$218,046 ","$706,823 ",$0 ,"$489,693 ","$51,588 ","$694,820 ","$524,504 ","$6,580 ","$25,607 ","$387,702 ","$363,628 ","$24,074 ","$104,615 ","$4,664,111 ","$4,301,281 ","$362,830 ","$69,398 ","$661,415 "
Virginia,1997,"$16,828,227 ","$5,249,046 ","$11,579,181 ","$5,098,666 ","$2,743,769 ","$2,354,897 ","$109,295 ",$34 ,"$219,032 ","$734,541 ",$0 ,"$509,375 ","$49,956 ","$732,664 ","$536,264 ","$6,385 ","$25,708 ","$393,758 ","$369,053 ","$24,705 ","$110,413 ","$5,153,053 ","$4,727,899 ","$425,154 ","$92,163 ","$699,035 "
Virginia,1998,"$18,168,724 ","$5,543,089 ","$12,625,635 ","$5,319,861 ","$2,875,391 ","$2,444,470 ","$111,165 ",$88 ,"$236,971 ","$760,721 ",$0 ,"$510,104 ","$48,980 ","$776,441 ","$566,885 ","$6,685 ","$20,494 ","$421,300 ","$395,695 ","$25,605 ","$118,406 ","$5,851,127 ","$5,405,468 ","$445,659 ","$122,304 ","$765,458 "
Virginia,1999,"$19,557,644 ","$5,757,546 ","$13,800,098 ","$5,672,321 ","$3,094,097 ","$2,578,224 ","$116,216 ",$107 ,"$244,910 ","$794,798 ",$0 ,"$526,599 ","$50,340 ","$845,254 ","$594,536 ","$7,088 ","$27,533 ","$427,183 ","$399,603 ","$27,580 ","$132,732 ","$6,502,250 ","$6,087,862 ","$414,388 ","$154,078 ","$876,913 "
Virginia,2000,"$21,082,951 ","$5,985,891 ","$15,097,060 ","$5,969,864 ","$3,214,162 ","$2,755,702 ","$123,448 ",$73 ,"$251,074 ","$814,999 ",$0 ,"$546,314 ","$48,447 ","$971,347 ","$634,930 ","$7,085 ","$30,087 ","$460,569 ","$430,888 ","$29,681 ","$137,189 ","$7,394,810 ","$6,828,901 ","$565,909 ","$150,120 ","$947,336 "
Virginia,2002,"$22,131,246 ","$6,710,588 ","$15,420,658 ","$6,542,184 ","$3,586,938 ","$2,955,246 ","$132,971 ",$54 ,"$292,702 ","$848,528 ",$0 ,"$591,008 ","$52,136 ","$1,037,847 ","$676,768 ","$7,288 ","$30,293 ","$477,198 ","$447,460 ","$29,738 ","$161,989 ","$7,019,549 ","$6,710,995 ","$308,554 ","$133,660 ","$1,048,497 "
Virginia,2004,"$25,002,305 ","$7,715,220 ","$17,287,085 ","$7,249,089 ","$3,877,631 ","$3,371,458 ","$146,490 ",$50 ,"$351,278 ","$909,468 ",$0 ,"$697,423 ","$74,692 ","$1,192,057 ","$759,847 ","$8,209 ","$46,342 ","$531,848 ","$486,022 ","$45,826 ","$173,448 ","$7,844,190 ","$7,422,071 ","$422,119 ","$149,647 ","$1,284,312 "
Virginia,2005,"$27,659,186 ","$8,390,045 ","$19,269,141 ","$7,640,559 ","$4,046,895 ","$3,593,664 ","$152,291 ","$14,222 ","$373,571 ","$912,934 ",$369 ,"$725,301 ","$168,539 ","$1,246,437 ","$1,652,324 ","$10,443 ","$48,955 ","$542,958 ","$497,374 ","$45,584 ","$1,049,968 ","$8,958,325 ","$8,352,366 ","$605,959 ","$149,962 ","$867,971 "
Virginia,2006,"$30,155,072 ","$9,233,053 ","$20,922,019 ","$8,186,962 ","$4,380,015 ","$3,806,947 ","$161,102 ","$16,663 ","$373,781 ","$933,207 ",$571 ,"$793,915 ","$241,993 ","$1,285,715 ","$1,731,458 ","$10,777 ","$51,435 ","$552,704 ","$507,490 ","$45,214 ","$1,116,542 ","$9,936,397 ","$9,073,077 ","$863,320 ","$160,406 ","$906,796 "
Virginia,2007,"$32,371,615 ","$10,018,159 ","$22,353,456 ","$8,537,150 ","$4,695,323 ","$3,841,827 ","$168,403 ","$13,198 ","$384,894 ","$918,849 ",$448 ,"$762,823 ","$241,585 ","$1,351,627 ","$1,724,417 ","$11,250 ","$57,257 ","$560,132 ","$514,399 ","$45,733 ","$1,095,778 ","$11,118,351 ","$10,238,776 ","$879,575 ","$156,226 ","$817,312 "
Virginia,2008,"$32,617,104 ","$10,569,169 ","$22,047,935 ","$8,488,273 ","$4,650,757 ","$3,837,516 ","$176,060 ","$14,304 ","$396,858 ","$930,916 ",$386 ,"$779,018 ","$229,798 ","$1,310,176 ","$1,711,906 ","$11,402 ","$54,591 ","$549,145 ","$503,720 ","$45,425 ","$1,096,768 ","$10,902,062 ","$10,114,833 ","$787,229 ","$157,303 ","$788,391 "
Virginia,2009,"$31,427,941 ","$11,237,121 ","$20,190,820 ","$8,059,185 ","$4,392,185 ","$3,667,000 ","$180,096 ","$15,497 ","$387,305 ","$900,767 ",$415 ,"$765,972 ","$232,904 ","$1,184,044 ","$1,650,740 ","$11,524 ","$53,675 ","$546,414 ","$488,435 ","$57,979 ","$1,039,127 ","$9,827,845 ","$9,194,355 ","$633,490 ","$9,827 ","$643,223 "
Virginia,2010,"$31,356,049 ","$11,385,926 ","$19,970,123 ","$8,213,874 ","$4,534,119 ","$3,679,755 ","$182,381 ","$16,255 ","$414,165 ","$891,872 ",$245 ,"$739,203 ","$243,722 ","$1,191,912 ","$1,604,689 ","$11,700 ","$54,145 ","$546,200 ","$487,457 ","$58,743 ","$992,644 ","$9,449,125 ","$8,659,470 ","$789,655 ","$10,858 ","$691,577 "
Virginia,2011,"$32,514,503 ","$11,409,570 ","$21,104,933 ","$8,269,927 ","$4,475,565 ","$3,794,362 ","$183,156 ","$15,385 ","$406,113 ","$907,980 ",$310 ,"$730,648 ","$242,918 ","$1,307,852 ","$1,764,593 ","$12,067 ","$56,651 ","$654,376 ","$595,312 ","$59,064 ","$1,041,499 ","$10,329,032 ","$9,530,628 ","$798,404 ","$7,696 ","$733,685 "
Virginia,2012,"$33,281,113 ","$11,343,555 ","$21,937,558 ","$8,410,905 ","$4,651,339 ","$3,759,566 ","$198,107 ","$16,367 ","$390,950 ","$878,857 ",$240 ,"$730,448 ","$262,819 ","$1,281,778 ","$1,817,353 ","$12,038 ","$57,209 ","$656,128 ","$595,846 ","$60,282 ","$1,091,978 ","$11,054,938 ","$10,216,148 ","$838,790 ","$2,799 ","$651,563 "
Virginia,2013,"$34,725,689 ","$11,615,612 ","$23,110,077 ","$8,863,395 ","$4,915,333 ","$3,948,062 ","$204,049 ","$10,782 ","$392,397 ","$953,681 ",$240 ,"$694,074 ","$248,449 ","$1,444,390 ","$1,898,776 ","$12,284 ","$57,191 ","$688,454 ","$626,143 ","$62,311 ","$1,140,847 ","$11,672,861 ","$10,900,860 ","$772,001 ","$3,316 ","$671,729 "
Virginia,2014,"$35,027,339 ","$12,132,561 ","$22,894,778 ","$8,741,043 ","$4,856,087 ","$3,884,956 ","$207,672 ","$12,347 ","$431,095 ","$762,207 ",$189 ,"$640,516 ","$240,125 ","$1,590,805 ","$1,909,246 ","$12,901 ","$59,245 ","$662,150 ","$621,780 ","$40,370 ","$1,174,950 ","$11,618,200 ","$10,877,689 ","$740,511 ","$2,070 ","$624,219 "
Virginia,2015,"$37,367,164 ","$12,700,823 ","$24,666,341 ","$9,312,703 ","$5,139,562 ","$4,173,141 ","$257,229 ","$12,480 ","$451,037 ","$819,793 ",$47 ,"$697,225 ","$236,922 ","$1,698,408 ","$1,988,312 ","$13,174 ","$57,686 ","$668,812 ","$628,794 ","$40,018 ","$1,248,640 ","$12,721,796 ","$11,903,945 ","$817,851 ","$1,932 ","$641,598 "
Virginia,2016,"$38,366,244 ","$13,001,233 ","$25,365,011 ","$9,713,625 ","$5,286,082 ","$4,427,543 ","$268,547 ","$12,278 ","$485,018 ","$945,408 ",$30 ,"$683,739 ","$236,996 ","$1,795,527 ","$1,976,320 ","$13,456 ","$61,138 ","$697,398 ","$656,840 ","$40,558 ","$1,204,328 ","$12,990,685 ","$12,237,996 ","$752,689 ","$2,159 ","$682,222 "
Virginia,2017,"$40,599,697 ","$13,987,458 ","$26,612,239 ","$9,936,450 ","$5,430,954 ","$4,505,496 ","$224,426 ","$13,630 ","$479,192 ","$1,072,316 ",$36 ,"$698,323 ","$231,612 ","$1,785,961 ","$2,071,281 ","$14,288 ","$62,961 ","$707,447 ","$666,261 ","$41,186 ","$1,286,585 ","$13,879,848 ","$13,052,887 ","$826,961 ","$9,337 ","$715,323 "
Washington,1994,"$13,872,522 ","$4,169,235 ","$9,703,287 ","$8,410,025 ","$6,613,301 ","$1,796,724 ","$128,602 ",$14 ,"$146,309 ","$632,262 ","$3,790 ","$404,629 ","$215,284 ","$265,834 ","$474,550 ","$8,371 ","$9,170 ","$261,067 ","$240,451 ","$20,616 ","$195,942 ",$0 ,$0 ,$0 ,"$35,239 ","$783,473 "
Washington,1995,"$14,815,132 ","$4,371,686 ","$10,443,446 ","$9,043,266 ","$7,055,443 ","$1,987,823 ","$127,354 ",$11 ,"$205,638 ","$662,018 ","$3,412 ","$438,862 ","$218,608 ","$331,920 ","$571,658 ","$8,554 ","$9,960 ","$344,821 ","$322,146 ","$22,675 ","$208,323 ",$0 ,$0 ,$0 ,"$41,972 ","$786,550 "
Washington,1996,"$15,466,559 ","$4,672,882 ","$10,793,677 ","$9,347,329 ","$7,240,102 ","$2,107,227 ","$135,874 ",$22 ,"$202,679 ","$676,779 ","$3,131 ","$479,574 ","$278,315 ","$330,853 ","$586,071 ","$9,125 ","$10,659 ","$354,381 ","$331,027 ","$23,354 ","$211,906 ",$0 ,$0 ,$0 ,"$61,414 ","$798,863 "
Washington,1997,"$16,369,783 ","$5,209,236 ","$11,160,547 ","$9,726,057 ","$7,539,155 ","$2,186,902 ","$139,090 ",$11 ,"$212,184 ","$685,647 ","$3,891 ","$501,698 ","$277,595 ","$366,786 ","$607,832 ","$9,026 ","$11,349 ","$367,081 ","$342,609 ","$24,472 ","$220,376 ",$0 ,$0 ,$0 ,"$88,469 ","$738,189 "
Washington,1998,"$17,282,574 ","$5,498,372 ","$11,784,202 ","$10,194,623 ","$7,915,334 ","$2,279,289 ","$146,379 ",$0 ,"$228,790 ","$708,608 ","$3,493 ","$529,722 ","$276,652 ","$385,645 ","$638,064 ","$9,210 ","$12,429 ","$391,216 ","$365,720 ","$25,496 ","$225,209 ",$0 ,$0 ,$0 ,"$82,203 ","$869,312 "
Washington,1999,"$18,118,092 ","$5,763,411 ","$12,354,681 ","$10,697,302 ","$8,325,984 ","$2,371,318 ","$159,739 ",$0 ,"$238,994 ","$718,246 ","$1,908 ","$553,661 ","$278,488 ","$420,282 ","$685,364 ","$7,763 ","$13,168 ","$420,841 ","$393,188 ","$27,653 ","$243,592 ",$0 ,$0 ,$0 ,"$69,701 ","$902,314 "
Washington,2000,"$18,733,865 ","$5,492,563 ","$13,241,302 ","$11,481,255 ","$8,918,781 ","$2,562,474 ","$162,228 ",$9 ,"$261,150 ","$775,546 ","$1,955 ","$607,947 ","$277,329 ","$476,310 ","$728,469 ","$8,098 ","$14,306 ","$444,777 ","$415,803 ","$28,974 ","$261,288 ",$0 ,$0 ,$0 ,"$82,573 ","$949,005 "
Washington,2002,"$19,513,503 ","$5,790,556 ","$13,722,947 ","$11,975,505 ","$9,231,321 ","$2,744,184 ","$174,170 ",$85 ,"$291,250 ","$742,699 ","$2,002 ","$734,989 ","$330,730 ","$468,259 ","$660,046 ","$9,139 ","$15,540 ","$378,787 ","$337,727 ","$41,060 ","$256,580 ",$0 ,$0 ,$0 ,"$114,173 ","$973,223 "
Washington,2004,"$21,424,928 ","$6,386,346 ","$15,038,582 ","$12,999,301 ","$9,788,266 ","$3,211,035 ","$192,618 ",$60 ,"$345,614 ","$925,723 ","$1,770 ","$767,770 ","$352,527 ","$624,953 ","$717,308 ","$10,045 ","$18,616 ","$412,800 ","$364,988 ","$47,812 ","$275,847 ",$0 ,$0 ,$0 ,"$139,855 ","$1,182,118 "
Washington,2005,"$22,968,962 ","$6,632,143 ","$16,336,819 ","$13,825,212 ","$10,645,361 ","$3,179,851 ","$199,426 ","$32,781 ","$357,381 ","$930,975 ","$1,836 ","$829,382 ","$354,014 ","$474,056 ","$1,022,901 ","$10,180 ","$20,677 ","$434,830 ","$386,200 ","$48,630 ","$557,214 ",$4 ,$0 ,$4 ,$0 ,"$1,488,702 "
Washington,2006,"$25,142,190 ","$6,878,007 ","$18,264,183 ","$15,413,133 ","$11,813,005 ","$3,600,128 ","$240,744 ","$32,751 ","$378,804 ","$1,030,005 ","$1,899 ","$919,254 ","$474,907 ","$521,764 ","$1,166,596 ","$10,754 ","$22,597 ","$498,243 ","$438,574 ","$59,669 ","$635,002 ",$0 ,$0 ,$0 ,"$18,561 ","$1,665,893 "
Washington,2007,"$27,535,601 ","$7,361,507 ","$20,174,094 ","$17,083,118 ","$13,082,548 ","$4,000,570 ","$253,225 ","$44,759 ","$391,949 ","$1,128,798 ","$2,677 ","$918,789 ","$444,688 ","$815,685 ","$1,312,702 ","$11,099 ","$28,997 ","$552,422 ","$491,274 ","$61,148 ","$720,184 ",$0 ,$0 ,$0 ,"$182,853 ","$1,595,421 "
Washington,2008,"$28,555,821 ","$7,774,456 ","$20,781,365 ","$17,907,564 ","$13,732,876 ","$4,174,688 ","$266,939 ","$47,129 ","$415,028 ","$1,169,900 ","$3,223 ","$989,689 ","$413,488 ","$869,292 ","$1,454,884 ","$11,306 ","$25,029 ","$581,315 ","$519,337 ","$61,978 ","$837,234 ",$0 ,$0 ,$0 ,"$110,602 ","$1,308,315 "
Washington,2009,"$27,168,052 ","$8,321,137 ","$18,846,915 ","$16,519,735 ","$12,332,136 ","$4,187,599 ","$276,082 ","$34,087 ","$408,464 ","$1,181,837 ","$2,858 ","$1,023,087 ","$431,998 ","$829,186 ","$1,347,315 ","$11,379 ","$24,652 ","$550,174 ","$486,844 ","$63,330 ","$761,110 ",$0 ,$0 ,$0 ,"$138,535 ","$841,330 "
Washington,2010,"$27,067,270 ","$8,646,799 ","$18,420,471 ","$16,273,111 ","$11,924,332 ","$4,348,779 ","$282,555 ","$32,477 ","$405,923 ","$1,196,688 ","$2,049 ","$1,030,960 ","$426,265 ","$971,862 ","$1,309,250 ","$12,724 ","$25,834 ","$559,889 ","$493,223 ","$66,666 ","$710,803 ",$0 ,$0 ,$0 ,"$81,720 ","$756,390 "
Washington,2011,"$28,791,553 ","$8,960,271 ","$19,831,282 ","$17,622,158 ","$12,982,802 ","$4,639,356 ","$331,900 ","$40,173 ","$413,097 ","$1,205,858 ","$1,809 ","$1,068,853 ","$493,755 ","$1,083,911 ","$1,320,826 ","$13,632 ","$28,643 ","$574,245 ","$503,523 ","$70,722 ","$704,306 ",$0 ,$0 ,$0 ,"$122,740 ","$765,558 "
Washington,2012,"$29,448,541 ","$9,248,731 ","$20,199,810 ","$18,053,178 ","$13,261,094 ","$4,792,084 ","$349,164 ","$45,640 ","$430,052 ","$1,177,987 ","$1,734 ","$1,076,034 ","$470,765 ","$1,240,708 ","$1,399,788 ","$33,944 ","$30,083 ","$576,719 ","$506,974 ","$69,745 ","$759,042 ",$0 ,$0 ,$0 ,"$104,592 ","$642,252 "
Washington,2013,"$30,857,418 ","$9,371,877 ","$21,485,541 ","$18,750,071 ","$13,893,660 ","$4,856,411 ","$364,795 ","$46,542 ","$436,118 ","$1,194,910 ","$1,594 ","$1,093,600 ","$465,148 ","$1,253,704 ","$1,818,978 ","$257,622 ","$30,836 ","$640,004 ","$548,211 ","$91,793 ","$890,516 ",$0 ,$0 ,$0 ,"$104,258 ","$812,234 "
Washington,2014,"$32,230,174 ","$9,663,329 ","$22,566,845 ","$19,598,249 ","$14,775,419 ","$4,822,830 ","$321,412 ","$45,864 ","$467,351 ","$1,156,242 ","$1,510 ","$1,230,422 ","$443,185 ","$1,156,844 ","$1,881,084 ","$153,294 ","$32,335 ","$678,741 ","$575,817 ","$102,924 ","$1,016,714 ",$0 ,$0 ,$0 ,"$157,286 ","$930,226 "
